ns1:ID;concept;value;ns3:Time;value2
7708234640-VSHP2016-422;MEASURES_;Eod03605PP615-3;2016;85,1000
7708234640-VSHP2016-422;Category_Parent;2;2016;85,1000
7708234640-VSHP2016-422;Oktmo_Parent;08000000000;2016;85,1000
7708234640-VSHP2016-422;MEASURES_;Eod03584PP615-3;2016;42,0000
7708234640-VSHP2016-422;Category_Parent;2;2016;42,0000
7708234640-VSHP2016-422;Oktmo_Parent;08000000000;2016;42,0000
7708234640-VSHP2016-422;MEASURES_;Eod03585PP615-3;2016;31,8000
7708234640-VSHP2016-422;Category_Parent;2;2016;31,8000
7708234640-VSHP2016-422;Oktmo_Parent;08000000000;2016;31,8000
7708234640-VSHP2016-422;MEASURES_;Eod03605PP615-3;2016;94,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;94,2000
7708234640-VSHP2016-422;Oktmo_Parent;10000000000;2016;94,2000
7708234640-VSHP2016-422;MEASURES_;Eod03584PP615-3;2016;82,4000
7708234640-VSHP2016-422;Category_Parent;2;2016;82,4000
7708234640-VSHP2016-422;Oktmo_Parent;10000000000;2016;82,4000
7708234640-VSHP2016-422;MEASURES_;Eod03585PP615-3;2016;1,0000
7708234640-VSHP2016-422;Category_Parent;2;2016;1,0000
7708234640-VSHP2016-422;Oktmo_Parent;10000000000;2016;1,0000
7708234640-VSHP2016-422;MEASURES_;Eod03598PP615-3;2016;9,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;9,9000
7708234640-VSHP2016-422;Oktmo_Parent;10000000000;2016;9,9000
7708234640-VSHP2016-422;MEASURES_;Eod03605PP615-3;2016;91,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;91,9000
7708234640-VSHP2016-422;Oktmo_Parent;44000000000;2016;91,9000
7708234640-VSHP2016-422;MEASURES_;Eod03584PP615-3;2016;64,0000
7708234640-VSHP2016-422;Category_Parent;2;2016;64,0000
7708234640-VSHP2016-422;Oktmo_Parent;44000000000;2016;64,0000
7708234640-VSHP2016-422;MEASURES_;Eod03585PP615-3;2016;21,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;21,2000
7708234640-VSHP2016-422;Oktmo_Parent;44000000000;2016;21,2000
7708234640-VSHP2016-422;MEASURES_;Eod03605PP615-3;2016;83,3000
7708234640-VSHP2016-422;Category_Parent;2;2016;83,3000
7708234640-VSHP2016-422;Oktmo_Parent;64000000000;2016;83,3000
7708234640-VSHP2016-422;MEASURES_;Eod03584PP615-3;2016;46,6000
7708234640-VSHP2016-422;Category_Parent;2;2016;46,6000
7708234640-VSHP2016-422;Oktmo_Parent;64000000000;2016;46,6000
7708234640-VSHP2016-422;MEASURES_;Eod03585PP615-3;2016;31,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;31,5000
7708234640-VSHP2016-422;Oktmo_Parent;64000000000;2016;31,5000
7708234640-VSHP2016-422;MEASURES_;Eod03598PP615-3;2016;1,6000
7708234640-VSHP2016-422;Category_Parent;2;2016;1,6000
7708234640-VSHP2016-422;Oktmo_Parent;64000000000;2016;1,6000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;10,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;10,5000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;10,5000
7708234640-VSHP2016-422;MEASURES_;Eod03606PP615-3;2016;2,6000
7708234640-VSHP2016-422;Category_Parent;2;2016;2,6000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;2,6000
7708234640-VSHP2016-422;MEASURES_;Eod03623PP615-3;2016;0,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,2000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,2000
7708234640-VSHP2016-422;MEASURES_;Eod03607PP615-3;2016;2,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;2,5000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;2,5000
7708234640-VSHP2016-422;MEASURES_;Eod03608PP615-3;2016;4,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;4,9000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;4,9000
7708234640-VSHP2016-422;MEASURES_;Eod03609PP615-3;2016;0,3000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,3000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,3000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;151,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;151,2000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;151,2000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;21,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;21,9000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;21,9000
7708234640-VSHP2016-422;MEASURES_;Eod03606PP615-3;2016;3,8000
7708234640-VSHP2016-422;Category_Parent;2;2016;3,8000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;3,8000
7708234640-VSHP2016-422;MEASURES_;Eod03623PP615-3;2016;0,6000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,6000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;0,6000
7708234640-VSHP2016-422;MEASURES_;Eod03607PP615-3;2016;7,6000
7708234640-VSHP2016-422;Category_Parent;2;2016;7,6000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;7,6000
7708234640-VSHP2016-422;MEASURES_;Eod03608PP615-3;2016;9,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;9,2000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;9,2000
7708234640-VSHP2016-422;MEASURES_;Eod03609PP615-3;2016;0,8000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,8000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;0,8000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;154,3000
7708234640-VSHP2016-422;Category_Parent;2;2016;154,3000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;154,3000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;11,8000
7708234640-VSHP2016-422;Category_Parent;2;2016;11,8000
7708234640-VSHP2016-422;Oktmo_Parent;14000000000;2016;11,8000
7708234640-VSHP2016-422;MEASURES_;Eod03606PP615-3;2016;2,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;2,5000
7708234640-VSHP2016-422;Oktmo_Parent;14000000000;2016;2,5000
7708234640-VSHP2016-422;MEASURES_;Eod03607PP615-3;2016;0,4000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,4000
7708234640-VSHP2016-422;Oktmo_Parent;14000000000;2016;0,4000
7708234640-VSHP2016-422;MEASURES_;Eod03609PP615-3;2016;0,4000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,4000
7708234640-VSHP2016-422;Oktmo_Parent;14000000000;2016;0,4000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;167,8000
7708234640-VSHP2016-422;Category_Parent;2;2016;167,8000
7708234640-VSHP2016-422;Oktmo_Parent;14000000000;2016;167,8000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;8,6000
7708234640-VSHP2016-422;Category_Parent;2;2016;8,6000
7708234640-VSHP2016-422;Oktmo_Parent;15000000000;2016;8,6000
7708234640-VSHP2016-422;MEASURES_;Eod03606PP615-3;2016;8,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;8,5000
7708234640-VSHP2016-422;Oktmo_Parent;15000000000;2016;8,5000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;199,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;199,2000
7708234640-VSHP2016-422;Oktmo_Parent;15000000000;2016;199,2000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;198,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;198,9000
7708234640-VSHP2016-422;Oktmo_Parent;17000000000;2016;198,9000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;199,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;199,5000
7708234640-VSHP2016-422;Oktmo_Parent;20000000000;2016;199,5000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;58,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;58,2000
7708234640-VSHP2016-422;Oktmo_Parent;24000000000;2016;58,2000
7708234640-VSHP2016-422;MEASURES_;Eod03606PP615-3;2016;15,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;15,9000
7708234640-VSHP2016-422;Oktmo_Parent;24000000000;2016;15,9000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;107,7000
7708234640-VSHP2016-422;Category_Parent;2;2016;107,7000
7708234640-VSHP2016-422;Oktmo_Parent;29000000000;2016;107,7000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;6,0000
7708234640-VSHP2016-422;Category_Parent;2;2016;6,0000
7708234640-VSHP2016-422;Oktmo_Parent;34000000000;2016;6,0000
7708234640-VSHP2016-422;MEASURES_;Eod03606PP615-3;2016;0,3000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,3000
7708234640-VSHP2016-422;Oktmo_Parent;34000000000;2016;0,3000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;181,6000
7708234640-VSHP2016-422;Category_Parent;2;2016;181,6000
7708234640-VSHP2016-422;Oktmo_Parent;34000000000;2016;181,6000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;4,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;4,9000
7708234640-VSHP2016-422;Oktmo_Parent;38000000000;2016;4,9000
7708234640-VSHP2016-422;MEASURES_;Eod03606PP615-3;2016;4,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;4,9000
7708234640-VSHP2016-422;Oktmo_Parent;38000000000;2016;4,9000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;152,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;152,5000
7708234640-VSHP2016-422;Oktmo_Parent;38000000000;2016;152,5000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;4,1000
7708234640-VSHP2016-422;Category_Parent;2;2016;4,1000
7708234640-VSHP2016-422;Oktmo_Parent;42000000000;2016;4,1000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;134,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;134,5000
7708234640-VSHP2016-422;Oktmo_Parent;42000000000;2016;134,5000
7708234640-VSHP2016-422;MEASURES_;Eod03606609623PP615-3;2016;41,7000
7708234640-VSHP2016-422;Category_Parent;2;2016;41,7000
7708234640-VSHP2016-422;Oktmo_Parent;46000000000;2016;41,7000
7708234640-VSHP2016-422;MEASURES_;Eod03606PP615-3;2016;8,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;8,2000
7708234640-VSHP2016-422;Oktmo_Parent;46000000000;2016;8,2000
7708234640-VSHP2016-422;MEASURES_;Eod03623PP615-3;2016;1,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;1,2000
7708234640-VSHP2016-422;Oktmo_Parent;46000000000;2016;1,2000
7708234640-VSHP2016-422;MEASURES_;Eod03607PP615-3;2016;4,9000
7708234640-VSHP2016-422;Category_Parent;2;2016;4,9000
7708234640-VSHP2016-422;Oktmo_Parent;46000000000;2016;4,9000
7708234640-VSHP2016-422;MEASURES_;Eod03608PP615-3;2016;23,8000
7708234640-VSHP2016-422;Category_Parent;2;2016;23,8000
7708234640-VSHP2016-422;Oktmo_Parent;46000000000;2016;23,8000
7708234640-VSHP2016-422;MEASURES_;Eod03609PP615-3;2016;3,7000
7708234640-VSHP2016-422;Category_Parent;2;2016;3,7000
7708234640-VSHP2016-422;Oktmo_Parent;46000000000;2016;3,7000
7708234640-VSHP2016-422;MEASURES_;P615PEod03604;2016;148,8000
7708234640-VSHP2016-422;Category_Parent;2;2016;148,8000
7708234640-VSHP2016-422;Oktmo_Parent;46000000000;2016;148,8000
7708234640-VSHP2016-422;MEASURES_;Eod03605PP615-3;2016;89,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;89,5000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;89,5000
7708234640-VSHP2016-422;MEASURES_;Eod03584PP615-3;2016;58,2000
7708234640-VSHP2016-422;Category_Parent;2;2016;58,2000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;58,2000
7708234640-VSHP2016-422;MEASURES_;Eod03585PP615-3;2016;27,8000
7708234640-VSHP2016-422;Category_Parent;2;2016;27,8000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;27,8000
7708234640-VSHP2016-422;MEASURES_;Eod03595PP615-3;2016;0,7000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,7000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,7000
7708234640-VSHP2016-422;MEASURES_;Eod03596PP615-3;2016;0,5000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,5000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,5000
7708234640-VSHP2016-422;MEASURES_;Eod03597PP615-3;2016;1,7000
7708234640-VSHP2016-422;Category_Parent;2;2016;1,7000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;1,7000
7708234640-VSHP2016-422;MEASURES_;Eod03598PP615-3;2016;0,4000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,4000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,4000
7708234640-VSHP2016-422;MEASURES_;Eod03588PP615-3;2016;0,0000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,0000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,0000
7708234640-VSHP2016-422;MEASURES_;Eod03582583PP615-3;2016;0,0000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,0000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,0000
7708234640-VSHP2016-422;MEASURES_;Eod03593PP615-3;2016;0,0000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,0000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,0000
7708234640-VSHP2016-422;MEASURES_;Eod03587PP615-3;2016;0,0000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,0000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,0000
7708234640-VSHP2016-422;MEASURES_;Eod03599PP615-3;2016;0,1000
7708234640-VSHP2016-422;Category_Parent;2;2016;0,1000
7708234640-VSHP2016-422;Oktmo_Parent;00000000643;2016;0,1000
7708234640-VSHP2016-422;MEASURES_;Eod03605PP615-3;2016;78,1000
7708234640-VSHP2016-422;Category_Parent;2;2016;78,1000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;78,1000
7708234640-VSHP2016-422;MEASURES_;Eod03584PP615-3;2016;57,4000
7708234640-VSHP2016-422;Category_Parent;2;2016;57,4000
7708234640-VSHP2016-422;Oktmo_Parent;00000000030;2016;57,4000
