ns1:ID;concept;value;ns3:Time;value2
7708234640-VSHP2016-172;MEASURES_;n01310;2016;25,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;25,0000
7708234640-VSHP2016-172;Oktmo_Parent;68000000000;2016;25,0000
7708234640-VSHP2016-172;Range_Sell_Code;1_16;2016;25,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;25,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;24,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;24,0000
7708234640-VSHP2016-172;Oktmo_Parent;68000000000;2016;24,0000
7708234640-VSHP2016-172;Range_Sell_Code;2_16;2016;24,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;24,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;50,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;50,0000
7708234640-VSHP2016-172;Oktmo_Parent;68000000000;2016;50,0000
7708234640-VSHP2016-172;Range_Sell_Code;3_16;2016;50,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;50,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;25,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;25,0000
7708234640-VSHP2016-172;Oktmo_Parent;68000000000;2016;25,0000
7708234640-VSHP2016-172;Range_Sell_Code;4_16;2016;25,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;25,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;20,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;20,0000
7708234640-VSHP2016-172;Oktmo_Parent;68000000000;2016;20,0000
7708234640-VSHP2016-172;Range_Sell_Code;5_16;2016;20,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;20,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;41,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;41,0000
7708234640-VSHP2016-172;Oktmo_Parent;68000000000;2016;41,0000
7708234640-VSHP2016-172;Range_Sell_Code;6_16;2016;41,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;41,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;126,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;126,0000
7708234640-VSHP2016-172;Oktmo_Parent;28000000000;2016;126,0000
7708234640-VSHP2016-172;Range_Sell_Code;All_16;2016;126,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;126,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;16,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;16,0000
7708234640-VSHP2016-172;Oktmo_Parent;28000000000;2016;16,0000
7708234640-VSHP2016-172;Range_Sell_Code;1_16;2016;16,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;16,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;18,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;18,0000
7708234640-VSHP2016-172;Oktmo_Parent;28000000000;2016;18,0000
7708234640-VSHP2016-172;Range_Sell_Code;2_16;2016;18,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;18,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;40,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;40,0000
7708234640-VSHP2016-172;Oktmo_Parent;28000000000;2016;40,0000
7708234640-VSHP2016-172;Range_Sell_Code;3_16;2016;40,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;40,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;17,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;17,0000
7708234640-VSHP2016-172;Oktmo_Parent;28000000000;2016;17,0000
7708234640-VSHP2016-172;Range_Sell_Code;4_16;2016;17,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;17,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;10,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;10,0000
7708234640-VSHP2016-172;Oktmo_Parent;28000000000;2016;10,0000
7708234640-VSHP2016-172;Range_Sell_Code;5_16;2016;10,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;10,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;25,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;25,0000
7708234640-VSHP2016-172;Oktmo_Parent;28000000000;2016;25,0000
7708234640-VSHP2016-172;Range_Sell_Code;6_16;2016;25,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;25,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;118,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;118,0000
7708234640-VSHP2016-172;Oktmo_Parent;70000000000;2016;118,0000
7708234640-VSHP2016-172;Range_Sell_Code;All_16;2016;118,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;118,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;19,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;19,0000
7708234640-VSHP2016-172;Oktmo_Parent;70000000000;2016;19,0000
7708234640-VSHP2016-172;Range_Sell_Code;3_16;2016;19,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;19,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;19,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;19,0000
7708234640-VSHP2016-172;Oktmo_Parent;70000000000;2016;19,0000
7708234640-VSHP2016-172;Range_Sell_Code;4_16;2016;19,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;19,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;46,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;46,0000
7708234640-VSHP2016-172;Oktmo_Parent;70000000000;2016;46,0000
7708234640-VSHP2016-172;Range_Sell_Code;6_16;2016;46,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;46,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;61,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;61,0000
7708234640-VSHP2016-172;Oktmo_Parent;78000000000;2016;61,0000
7708234640-VSHP2016-172;Range_Sell_Code;All_16;2016;61,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;61,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;4,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;4,0000
7708234640-VSHP2016-172;Oktmo_Parent;78000000000;2016;4,0000
7708234640-VSHP2016-172;Range_Sell_Code;2_16;2016;4,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;4,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;7,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;7,0000
7708234640-VSHP2016-172;Oktmo_Parent;78000000000;2016;7,0000
7708234640-VSHP2016-172;Range_Sell_Code;5_16;2016;7,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;7,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;22,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;22,0000
7708234640-VSHP2016-172;Oktmo_Parent;78000000000;2016;22,0000
7708234640-VSHP2016-172;Range_Sell_Code;6_16;2016;22,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;22,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;982,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;982,0000
7708234640-VSHP2016-172;Oktmo_Parent;00000000031;2016;982,0000
7708234640-VSHP2016-172;Range_Sell_Code;All_16;2016;982,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;982,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;69,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;69,0000
7708234640-VSHP2016-172;Oktmo_Parent;00000000031;2016;69,0000
7708234640-VSHP2016-172;Range_Sell_Code;1_16;2016;69,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;69,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;61,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;61,0000
7708234640-VSHP2016-172;Oktmo_Parent;00000000031;2016;61,0000
7708234640-VSHP2016-172;Range_Sell_Code;2_16;2016;61,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;61,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;194,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;194,0000
7708234640-VSHP2016-172;Oktmo_Parent;00000000031;2016;194,0000
7708234640-VSHP2016-172;Range_Sell_Code;3_16;2016;194,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;194,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;134,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;134,0000
7708234640-VSHP2016-172;Oktmo_Parent;00000000031;2016;134,0000
7708234640-VSHP2016-172;Range_Sell_Code;4_16;2016;134,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;134,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;150,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;150,0000
7708234640-VSHP2016-172;Oktmo_Parent;00000000031;2016;150,0000
7708234640-VSHP2016-172;Range_Sell_Code;5_16;2016;150,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;150,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;374,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;374,0000
7708234640-VSHP2016-172;Oktmo_Parent;00000000031;2016;374,0000
7708234640-VSHP2016-172;Range_Sell_Code;6_16;2016;374,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;374,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;55,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;55,0000
7708234640-VSHP2016-172;Oktmo_Parent;86000000000;2016;55,0000
7708234640-VSHP2016-172;Range_Sell_Code;All_16;2016;55,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;55,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;13,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;13,0000
7708234640-VSHP2016-172;Oktmo_Parent;86000000000;2016;13,0000
7708234640-VSHP2016-172;Range_Sell_Code;4_16;2016;13,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;13,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;10,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;10,0000
7708234640-VSHP2016-172;Oktmo_Parent;86000000000;2016;10,0000
7708234640-VSHP2016-172;Range_Sell_Code;5_16;2016;10,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;10,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;19,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;19,0000
7708234640-VSHP2016-172;Oktmo_Parent;86000000000;2016;19,0000
7708234640-VSHP2016-172;Range_Sell_Code;6_16;2016;19,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;19,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;211,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;211,0000
7708234640-VSHP2016-172;Oktmo_Parent;87000000000;2016;211,0000
7708234640-VSHP2016-172;Range_Sell_Code;All_16;2016;211,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;211,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;8,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;8,0000
7708234640-VSHP2016-172;Oktmo_Parent;87000000000;2016;8,0000
7708234640-VSHP2016-172;Range_Sell_Code;1_16;2016;8,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;8,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;44,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;44,0000
7708234640-VSHP2016-172;Oktmo_Parent;87000000000;2016;44,0000
7708234640-VSHP2016-172;Range_Sell_Code;3_16;2016;44,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;44,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;33,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;33,0000
7708234640-VSHP2016-172;Oktmo_Parent;87000000000;2016;33,0000
7708234640-VSHP2016-172;Range_Sell_Code;4_16;2016;33,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;33,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;34,0000
7708234640-VSHP2016-172;Category_Parent;16;2016;34,0000
7708234640-VSHP2016-172;Oktmo_Parent;87000000000;2016;34,0000
7708234640-VSHP2016-172;Range_Sell_Code;5_16;2016;34,0000
7708234640-VSHP2016-172;Range_Sell_Have;1;2016;34,0000
7708234640-VSHP2016-172;MEASURES_;n01310;2016;85,0000
