ns1:ID;concept;value;ns3:Time;value2
7708234640-VSHP2016-11;MEASURES_;Eod01158;2016;121,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;121,0000
7708234640-VSHP2016-11;Category_Parent;61;2016;121,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;121,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158;2016;18,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;18,0000
7708234640-VSHP2016-11;Category_Parent;101;2016;18,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;18,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158;2016;1475,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;1475,0000
7708234640-VSHP2016-11;Category_Parent;8;2016;1475,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;1475,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158;2016;1449,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;1449,0000
7708234640-VSHP2016-11;Category_Parent;16;2016;1449,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;1449,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158;2016;66,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;66,0000
7708234640-VSHP2016-11;Category_Parent;28;2016;66,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;66,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158;2016;1383,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;1383,0000
7708234640-VSHP2016-11;Category_Parent;30;2016;1383,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;1383,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158;2016;26,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;26,0000
7708234640-VSHP2016-11;Category_Parent;29;2016;26,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;26,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;79,7000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;79,7000
7708234640-VSHP2016-11;Category_Parent;2;2016;79,7000
7708234640-VSHP2016-11;Category_Tosp;All;2016;79,7000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;59,4000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;59,4000
7708234640-VSHP2016-11;Category_Parent;72;2016;59,4000
7708234640-VSHP2016-11;Category_Tosp;All;2016;59,4000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;82,9000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;82,9000
7708234640-VSHP2016-11;Category_Parent;4;2016;82,9000
7708234640-VSHP2016-11;Category_Tosp;All;2016;82,9000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;75,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;75,0000
7708234640-VSHP2016-11;Category_Parent;11;2016;75,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;75,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;84,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;84,0000
7708234640-VSHP2016-11;Category_Parent;61;2016;84,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;84,0000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;85,7000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;85,7000
7708234640-VSHP2016-11;Category_Parent;101;2016;85,7000
7708234640-VSHP2016-11;Category_Tosp;All;2016;85,7000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;73,3000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;73,3000
7708234640-VSHP2016-11;Category_Parent;8;2016;73,3000
7708234640-VSHP2016-11;Category_Tosp;All;2016;73,3000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;73,5000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;73,5000
7708234640-VSHP2016-11;Category_Parent;16;2016;73,5000
7708234640-VSHP2016-11;Category_Tosp;All;2016;73,5000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;75,9000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;75,9000
7708234640-VSHP2016-11;Category_Parent;28;2016;75,9000
7708234640-VSHP2016-11;Category_Tosp;All;2016;75,9000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;73,4000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;73,4000
7708234640-VSHP2016-11;Category_Parent;30;2016;73,4000
7708234640-VSHP2016-11;Category_Tosp;All;2016;73,4000
7708234640-VSHP2016-11;MEASURES_;Eod01158PCount;2016;63,4000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;63,4000
7708234640-VSHP2016-11;Category_Parent;29;2016;63,4000
7708234640-VSHP2016-11;Category_Tosp;All;2016;63,4000
7708234640-VSHP2016-11;MEASURES_;Count;2016;3,0000
7708234640-VSHP2016-11;Oktmo_Parent;91000000000;2016;3,0000
7708234640-VSHP2016-11;Category_Parent;2;2016;3,0000
7708234640-VSHP2016-11;Category_Tosp;5-7;2016;3,0000
7708234640-VSHP2016-11;MEASURES_;Count;2016;745,0000
7708234640-VSHP2016-11;Oktmo_Parent;92000000000;2016;745,0000
7708234640-VSHP2016-11;Category_Parent;2;2016;745,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;745,0000
7708234640-VSHP2016-11;MEASURES_;Count;2016;271,0000
7708234640-VSHP2016-11;Oktmo_Parent;92000000000;2016;271,0000
7708234640-VSHP2016-11;Category_Parent;72;2016;271,0000
7708234640-VSHP2016-11;Category_Tosp;All;2016;271,0000
7708234640-VSHP2016-11;MEASURES_;Count;2016;386,0000
7708234640-VSHP2016-11;Oktmo_Parent;92000000000;2016;386,0000
